ts,Belkin Art Gallery,Brimacombe-QMI,CCM,CICSR,Forest Sci,Hebb,Koerner Library,Life Sci,Longhouse,MOA,Pacific Res - Sturgeon House,Pacific Res - Orca House,Parc Library,SPPH,UBC Tennis Centre (New),Allard Hall,Art Students Centre,Biomed,Bookstore-NCE,Brock South,Chem Centre,Coal & Mineral,EOS,Food & Beverage Innovation Centre,Michael Smith,Pharmacy,Pulp & Paper,Tall Wood,ULTL,AERL,Alumni Centre,AMS Nest,Bio Sci South,Bio Sci West,BRDF,Buchanan Tower,Chan Centre,CIRS,ESB,FNH,Iona,Orchard Commons,Ponderosa North,Doug Mitchell Thunderbird Sports Centre
2022-04-01T00:00:00Z Rel,100.74647905764758,901.3430786132812,366.26507249690894,191.41267446049952,690.4627685546875,25.40384874705916,186.2986191323951,2415.2412109375,22.859039931650507,306.54152763172436,374.01280337545563,118.8076291888732,81.31138610839844,127.75162512867536,89.08951568603516,222.1169933246683,28.539440155029297,183.5788057106512,105.39448640920492,"",423.3019281249573,53.55406541833168,371.1820146143878,"",476.30585546634796,1997.948974609375,75.99748991065556,154.93720415336105,256.2617824443186,44.25056705881051,56.490133267199546,385.4455149503993,341.4855385465972,545.0160652796427,297.18408203125,72.58428541764067,173.89129638671875,132.81657942771915,431.0197093553898,127.02944085121156,122.75944519042969,611.5040522179781,407.96492400593195,471.81429903260016
2022-04-02T00:00:00Z Rel,98.81327416676055,805.751220703125,347.5693983353508,130.0468094232346,453.77593994140625,16.811122897432913,154.50184303486805,2028.1644287109375,10.335095959460288,318.750042197969,373.72990661515115,115.6048712992668,72.13597869873047,90.71355996935458,91.92766571044922,188.21405271812728,25.7255859375,169.306744976397,91.08840612014117,"",380.03285915304133,47.04615816526944,327.9145859566441,"",391.44005581361256,1830.9488525390625,66.33138447105887,155.58055565321868,235.94735124464376,39.368399395523255,41.224799533662996,309.2074510885169,332.3678358855068,517.7916151682537,314.58343505859375,39.34357305288316,135.4805908203125,81.90244236531083,406.6914191850017,114.01465290431618,91.37239074707031,579.7100752519674,358.0974124767164,478.37272876245004
2022-04-03T00:00:00Z Rel,98.5397747687058,808.1282348632812,361.7068324011339,126.17199339116057,450.92840576171875,16.961124614245367,161.67308088196648,2040.035400390625,11.224114476503042,294.27595095528505,408.65328835663996,119.96757742722818,72.3371810913086,91.26446718922371,88.79917907714844,145.84576747461597,15.055109024047852,170.26646416134298,89.86161098745129,"",370.82887073269603,47.28825884872013,330.47484418233245,"",354.2614851379396,1853.39453125,65.42342579464123,171.75700230916348,228.71154834023244,41.992159651782764,36.64660693515232,257.31297611837044,337.22714800163556,515.9925889968872,311.8850402832031,40.11630367398259,202.514892578125,97.96749921026061,409.81341601442426,113.13771949979989,100.85609436035156,614.5057348947176,379.7008965492248,470.90898180025613
2022-04-04T00:00:00Z Rel,99.62457219591853,894.3551025390625,341.04781901606816,195.53482842851565,625.377685546875,26.322524743190524,196.28703264739772,2477.683837890625,27.044768030814577,323.10751367657247,418.3155126214908,123.7825954796649,81.09410095214844,137.87105739743623,88.44709777832031,236.90572918609345,27.038000106811523,186.55456793785075,100.01111289359903,"",397.1782456348566,54.67637239301641,390.82597846313735,"",479.01193646572193,2007.0733642578125,74.44627833803493,172.61286110330542,249.69397410657658,55.122519675493116,53.61143632111721,369.8356871366504,337.34399301599615,550.1354403834866,272.7924499511719,74.63150426705675,134.8474884033203,98.41962937284399,436.36202393319854,126.12168218515528,137.40966796875,654.6621750873986,440.98210472884,426.96332324292916
2022-04-05T00:00:00Z Rel,101.87470502853385,965.7759399414062,346.3820343886479,193.58312756052726,689.779541015625,27.149584981214126,196.93312903245305,2510.55810546875,26.07148685836128,331.4528226972506,403.76569034046537,122.50805677051912,82.18199920654297,134.5241811122717,92.48937225341797,236.40306981890308,27.875471115112305,191.3883890263239,105.84801425819049,"",385.0082876053566,55.153229582353895,390.3922147213975,"",486.99927693367005,2038.5882568359375,75.88208862920597,163.9818517044738,255.42558978522268,52.40010840270253,61.41229247225662,369.00171738801157,333.07283377859255,547.9653051309239,334.94635009765625,74.39602950259493,135.37525939941406,88.0303668331658,438.96571915626515,129.59126065580924,142.15150451660156,638.327280232112,429.31434360398174,445.29050043618287
2022-04-06T00:00:00Z Rel,104.21475144439269,934.277099609375,348.4095058006706,188.68611933116563,716.5927734375,25.748541846407818,196.71804372637374,2511.774658203125,24.445542898343678,321.5019182544283,399.6589967777111,121.32672852533831,81.6280746459961,134.40525625988295,92.71803283691406,234.45163071217357,30.692678451538086,191.45171776948177,107.37031068060145,"",384.5526758324657,57.63653259705611,402.03445345525336,"",492.6054189109806,1994.1234130859375,77.87192834606876,157.6555331124198,252.2636508948714,44.689962096942836,64.23023164691749,377.2577556249833,330.9408334566045,546.9174050864469,297.20562744140625,74.52761594377176,144.89442443847656,88.19620253192059,436.38130468015345,126.42217621458906,127.1153335571289,630.2140695377633,416.25968700762144,422.48927984926434
2022-04-07T00:00:00Z Rel,102.01008564710608,922.3855590820312,323.2691618133472,191.03283305927545,666.3919677734375,26.235213392189255,194.45425844943088,2723.227783203125,22.25667581458333,329.5589213980567,367.64931838565394,121.68999828144351,81.75688934326172,131.07353556385746,92.39595794677734,235.61654387659473,35.10803985595703,184.5821354933139,107.74075855652507,"",377.768905162458,54.839494512787525,371.4383309957716,"",497.9922897292951,2055.65673828125,77.86920363465946,146.59526185000385,250.8726444731818,44.060232327403895,61.10064043237094,382.82173038147147,322.9687412018248,548.3036947624772,320.7835998535156,73.72032635966939,161.7110595703125,84.7423423246983,448.00728152698895,128.94133017796057,133.86776733398438,604.8415770226937,392.46709137280794,471.3457795837193
2022-04-08T00:00:00Z Rel,101.04559442352368,796.7301025390625,332.2348806476596,186.45808577519875,618.1906127929688,25.213624070960044,185.26091091668147,2522.0146484375,21.565317278680993,303.1687547107981,368.7423078632362,117.66597949716768,83.0758056640625,126.35596786075159,90.8348388671875,234.49161450191747,27.677894592285156,167.60231622810707,107.63562695776983,"",402.01920862657073,50.17311892067942,348.5922121913346,"",475.188342200032,1994.1209716796875,76.00449096578136,152.67801082796515,245.9813869559324,42.722736076823026,52.45169895286912,403.19114251242746,325.32777074955135,542.5848434222186,310.4723815917969,74.2345497916362,193.74575805664062,79.02207584072048,437.4297828402343,124.96217682847272,123.00074005126953,594.4011173700396,390.4922356065111,466.02858126287055
2022-04-09T00:00:00Z Rel,101.21363665174559,828.2918090820312,325.2191123833475,123.85005997816714,459.48565673828125,17.696114538841783,151.0455699538301,2050.19873046875,10.334885217359775,314.6703622263448,386.4080730664281,114.55778820832572,71.15605926513672,89.3710491275788,90.3287124633789,193.066272961387,26.213844299316406,152.73545039609624,85.15942712916271,"",364.7852167793562,45.15239074830658,339.73539745684025,"",396.6135837554932,1855.1170654296875,66.2844301431047,163.79715053072684,230.5610698744105,31.81182739602192,43.32533924734152,305.297801575837,329.6356205689467,504.71976599905224,293.3028869628906,41.95765618635549,154.5904541015625,57.491916315820454,410.84682775532735,114.83516293022377,86.8453140258789,573.1507533666825,351.06633233140997,434.13685024844324
2022-04-10T00:00:00Z Rel,101.26998476637729,785.9005126953125,324.33045473398977,125.54003062168744,473.9794921875,18.05776211002358,154.95105720007874,2125.046142578125,9.953828838721464,293.52190881446546,409.42448768474407,117.89039479238009,71.3333511352539,89.00392503526469,89.69359588623047,152.96290581332315,23.66096305847168,153.20857050524816,89.15574202281456,"",362.2786025679558,46.146142158419984,340.34166153660476,"",359.51505583480576,1900.123046875,65.18120752425104,165.51658650468906,225.9179136594136,33.53265500119438,39.11869320447795,265.8638874778042,331.46311843342266,507.425649445852,256.18756103515625,43.591424792982934,162.71377563476562,67.45397653522319,415.58724248568205,115.28486543072587,90.11661529541016,591.6158119141613,350.8336124974707,431.49797455716987
2022-04-11T00:00:00Z Rel,103.72575438216867,907.772705078125,340.58925173300275,189.98743561241363,653.0562744140625,23.736937687529473,193.59102743245936,2491.4140625,29.338488917317626,342.5187058528265,391.52157888942287,116.3817825951402,84.66248321533203,128.49048460227485,90.94100952148438,233.06828525101682,28.191370010375977,171.528366237923,104.94525470998546,"",372.8251501729755,50.78784596584456,395.889783082538,"",482.5239567159717,2037.737060546875,74.16429055595839,157.2988075865638,249.92853623796384,44.18952446765367,56.99959206965234,365.4885711525107,330.04553195741454,531.8757643399417,286.8083190917969,74.76772312989945,132.26895141601562,83.35906555997005,440.6912774061274,123.94920288200724,117.03340148925781,619.2414146712977,408.5522865189446,408.97004278112365
2022-04-12T00:00:00Z Rel,104.62053625892706,889.6207275390625,354.0871722602842,188.39822004556663,688.030029296875,24.06341142223943,205.50318972622912,2586.7265625,26.996518670486093,333.231489592128,443.5136670999172,122.51889783196991,81.93482971191406,126.81472453338115,88.0720443725586,238.6606703958688,33.18122482299805,170.5073828762547,113.25224946807936,"",379.44245584876455,50.25496835002191,416.66538006111404,"",496.2603901788924,2126.47998046875,74.56030454154379,176.5006649668128,250.02077884285555,43.89959697337061,49.959054157005426,370.5045387008454,346.9022121401189,547.6591984416824,261.10980224609375,70.78375275971717,113.02669525146484,92.95534950927448,428.76739999665205,125.57896002654698,130.46873474121094,655.9512612088519,425.0013531674271,420.79131484950045
2022-04-13T00:00:00Z Rel,103.22577308266236,999.9962158203125,353.6335894687089,189.8451135512635,699.1994018554688,23.451040592050123,201.13690335211956,2535.226806640625,26.39335978099596,332.8229428584486,436.33273753413414,120.8860341884471,81.37484741210938,129.68480939812127,88.35159301757812,260.76480469279784,29.988271713256836,170.65823286868908,107.81774344320648,"",388.6028506278992,53.68462736544785,420.6351088195376,"",494.33515786983355,2014.02685546875,75.58138966589067,168.65519412711814,246.4332197157541,52.33127233068156,49.794385296040055,355.499578383764,337.4624843744877,542.5161883829254,276.2877197265625,72.61756314902388,128.1102294921875,88.23956608339591,436.13286823272716,124.77472581757449,124.56350708007812,640.175587290658,431.85155331046496,442.3547369948143
2022-04-14T00:00:00Z Rel,103.48213869289128,954.3339233398438,362.28832979096296,188.09427335703828,735.4865112304688,21.066375965564333,193.9766164739041,2542.70263671875,27.305562169756037,357.46487163755626,416.2199376130987,117.85324810072221,80.95761108398438,127.76900894809654,91.78324127197266,229.27393545945478,31.781984329223633,173.15392566866353,105.60682730065452,"",380.10185312059224,52.03267093976335,408.0234926326182,"",481.8572603578919,2091.8974609375,77.34426276584466,156.75419463908247,245.0986247106834,51.17235157591323,53.06586646495037,356.8609696305239,336.9607114572875,530.7143926726446,236.1558837890625,74.65780603735536,153.97653198242188,88.28749381025642,433.3813462797802,123.82649148066837,118.63037109375,616.0954245549659,415.829801351053,443.483488538177
2022-04-15T00:00:00Z Rel,100.71674261419865,853.0435180664062,344.67656075654213,136.9321198976481,505.65850830078125,19.954752803930525,113.20510491583089,2153.28271484375,21.172166589321908,331.3902657618345,434.5103093221444,107.45770139491118,74.27034759521484,98.18063526268357,87.69728088378906,173.83644328011383,27.643646240234375,168.24947962866872,91.42335052128196,"",368.0150797423616,44.966775349555185,370.2611365992932,"",412.0444480931318,1955.673828125,40.54689340801152,167.72697204616347,242.40990741252895,42.74486510400424,43.95063398200047,254.89415787696825,335.5535442535964,523.1387113260337,199.69219970703125,39.47144007914595,85.5439682006836,63.07459734629701,426.4779200324306,118.7634394300425,95.5403060913086,597.6547699659841,416.7265198492123,363.42414238947396
2022-04-16T00:00:00Z Rel,100.36006897705576,878.0631103515625,360.0715026085465,127.62428319577843,502.0328674316406,18.52288427962197,154.4285891332449,2149.670654296875,9.612396946157569,339.1220805754484,411.03378495251695,109.67788160324096,72.90454864501953,87.57057873487479,90.49382019042969,193.60371889185004,23.760799407958984,151.63916296543903,86.82971744440212,"",365.60562315411033,46.373630603022015,352.6523901713331,"",395.6121939387147,1614.727294921875,63.59199060281118,163.79389066051561,241.1291750505235,40.46902533431846,36.85064463427775,294.74368267871756,335.5601728552362,505.4684305431224,179.88760375976562,40.29352210768951,151.57493591308594,60.52932413083531,416.1209765663856,115.4334080591025,86.91748046875,591.6130294753884,368.2713901668123,405.7514586660596
2022-04-17T00:00:00Z Rel,99.62213438466746,850.4757080078125,345.4454033471917,128.28396657599353,521.853515625,18.927771845570316,147.7474352109874,2109.325927734375,9.062815199345353,330.50879461111856,403.8953598301493,104.48040973283629,74.55731201171875,87.14288906432967,90.85043334960938,173.3215672936264,23.442625045776367,154.10589577056749,88.79953394227552,"",364.85456656561945,47.711862107603615,343.65999000054836,"",356.27391865589027,1611.5277099609375,62.8766556482845,157.98995104533643,234.16609417650437,41.30505683812828,35.61095426254802,251.25887492903956,324.676893100032,496.2515023821372,182.19053649902344,40.213165530341634,117.40348815917969,65.730490833256,415.0859848297964,116.33860689613562,92.35546112060547,589.8939991862685,362.11492596520355,420.7168429719079
2022-04-18T00:00:00Z Rel,99.27123274882639,842.5264282226562,361.1740470070305,136.0730632966535,496.15179443359375,22.81606073604689,122.50363977220339,2111.17138671875,21.24612471118017,316.50586195221666,422.6810480824226,107.52272360942983,76.40898132324219,101.30106764307729,88.43489837646484,178.6448852056928,14.660006523132324,163.51892506696555,88.56395026639656,"",369.6860536547067,46.65516679273712,342.8048982927534,"",372.49851101839994,1946.33251953125,38.496109853629726,161.32502927064903,242.44445497601137,44.81350936381897,39.65390154474308,259.215072585742,334.9280205101434,526.3022381355141,150.92698669433594,39.273680085804756,81.10795593261719,61.381148367193,428.088279820548,116.08239485502243,96.89136505126953,606.276024995733,416.2585551682227,367.02142753424465
2022-04-19T00:00:00Z Rel,94.02039662736435,915.3203125,351.32885268582277,188.8323160194468,697.2332153320312,22.824273490133102,193.74182592188845,2561.080078125,22.97713969072808,336.82958981302016,401.09223607204524,118.61813218699554,83.79414367675781,129.07956994798457,91.74939727783203,229.9016651089985,28.36591339111328,173.2071647764135,107.5894734869178,"",386.94034170963124,51.226810713873974,392.5688048147277,"",485.39218095850094,2045.796142578125,70.72128561346615,152.79520328345126,230.15603536941381,51.16556916704888,56.04266771510799,347.7976021530004,333.6260719020277,537.8412672798728,189.2511444091797,75.05695496214756,147.84165954589844,83.7648208413301,423.4297057363726,121.46553017863529,115.22598266601562,609.2446798815549,405.1854236231917,446.7563498527029
2022-04-20T00:00:00Z Rel,91.04060157802363,988.0365600585938,337.93875008971594,187.80184214750915,697.0291748046875,21.25211688528459,194.3063794059224,2534.38671875,27.64220169798643,337.87221932764436,403.00231530648705,122.25705604959414,80.85601043701172,128.47011662809928,91.18894958496094,228.5600382883461,28.67859649658203,172.2381730336613,106.1706579105058,"",386.87526488657375,50.798546829753406,391.70229138233,"",490.05210580507895,2006.24755859375,70.34194709285534,157.00820848067596,252.59172694930317,50.34121974048794,55.253457878099525,352.4025555326319,331.65089965996884,530.6631451914052,190.5685272216797,72.31690439241896,139.8722381591797,80.70513650439408,373.1072699673973,122.60409929346169,130.62413024902344,619.9874326405708,403.8867549839723,457.53666258405747
2022-04-21T00:00:00Z Rel,90.31675813674924,882.3212280273438,346.543204461027,189.88082127809537,674.2081298828125,22.39295160531998,190.9670306750578,2548.75927734375,25.2114414370336,314.2115652633597,400.65320729326294,123.14960838467987,82.5227279663086,129.37721611234886,88.1319808959961,227.1125810568422,26.064485549926758,172.59881543062357,106.89268942135362,"",388.8414174178794,55.28691146947724,374.82479132687627,"",491.5918486266665,2047.654052734375,74.72958108445012,158.19299175368437,256.1866997916608,49.06194788645815,51.4670867469355,348.29258645728805,330.7012541742678,539.8760031509396,176.2123565673828,73.38473852766873,125.19593811035156,81.92392489044741,373.75823674873067,125.14200543129895,115.82876586914062,623.2728885954405,412.8018291702975,457.99243872342333
2022-04-22T00:00:00Z Rel,89.34496928824316,890.5884399414062,337.34480776804486,187.6500362175483,691.263427734375,21.290845431166673,190.26525607647724,2510.756103515625,22.756696211960573,312.63248693112973,377.36466542950325,115.96475579588503,83.8265151977539,128.4109887426872,93.65636444091797,225.41756317606723,27.032506942749023,170.543365184466,105.44437986691794,"",387.347359893587,52.43491454217167,367.69189763528266,"",479.1250383871573,1978.1563720703125,76.94630550132851,143.6387344681776,258.1946920672168,48.22611981347749,57.500417292979066,345.5536149189209,321.5166179148356,539.6641204109895,160.8853302001953,70.15844773597192,141.5020294189453,76.45083311840344,369.6125825083695,118.1903294817606,111.27368927001953,589.6183052342031,388.55218372168395,467.54258763684163
2022-04-23T00:00:00Z Rel,84.69434964215313,841.9694213867188,327.4569830498871,126.99724613940273,483.0980529785156,19.419515390120168,150.61766776411602,2202.293701171875,8.059868642130382,309.7742191365915,361.53246958838554,115.32940174756229,72.66522979736328,87.88336152465259,91.89134979248047,190.57943554657464,26.204559326171875,151.73895695006416,92.45331899519309,"",359.0573484759864,47.49443940308357,328.10089664176616,"",403.9985986444686,1838.9482421875,63.965925091394595,138.30982021826281,247.32543917373394,30.922138325814846,58.46452210947321,283.67195695771096,313.37251747237286,507.9675643066123,159.7969512939453,38.601805344731694,139.2151641845703,54.64023842365653,353.3658787480106,116.49887482837389,88.08860778808594,552.7786589823826,339.1710306644442,457.98970278051155
2022-04-24T00:00:00Z Rel,84.30980888560961,884.8994140625,322.031371660409,127.07521124345281,481.8686828613281,20.161069639126453,147.7593494753484,2229.792236328125,8.076622339310466,322.74561800638827,354.19268823694307,119.49510352170029,73.11528778076172,87.10040346719593,91.10092163085938,171.95256732163608,26.250579833984375,153.80174970061717,90.90947852487918,"",382.1437608514006,44.16385181047294,330.56459164407556,"",363.2212242504407,1601.967041015625,62.835810618974506,134.6093732832097,234.60971039065595,33.28615389437587,45.064962920237434,255.94193327250315,306.8594190579874,501.38953537941006,164.04078674316406,37.93313500238786,107.68646240234375,52.09971311299892,347.57700006979456,116.34004073310783,83.52622985839844,546.9321903136929,333.717872998626,468.2550641815755
2022-04-25T00:00:00Z Rel,88.45391808412697,778.2109985351562,343.1906624440791,188.23191458596125,714.3233642578125,22.402592200504408,186.529184096301,2620.91943359375,23.92438062220812,338.66463304731525,358.9501649612853,115.5328957470259,84.81266784667969,124.87458835628303,92.01502990722656,228.8984567031155,27.94449806213379,173.80797942638392,107.46875809766637,"",395.198269372163,53.580951558042436,372.1881912701217,"",488.5542915789288,1991.847900390625,71.84043568171842,137.80749997986683,253.42158933780806,47.146016210251325,54.188597299324066,337.4412105885261,314.637375866925,539.4555668135043,128.67059326171875,71.30345109846854,156.05044555664062,74.50400723991554,365.7071348430496,124.57660473452667,114.03069305419922,575.1506000667157,370.15572021307776,405.4289768420326
2022-04-26T00:00:00Z Rel,90.01142624554815,882.0701293945312,343.6093487732504,189.97462256352094,712.0061645507812,21.17906246655517,191.9831985410939,2609.07470703125,23.598091808320174,334.8717579749775,372.08764827163156,116.70416026857167,84.470458984375,126.05036398764015,92.8221206665039,226.07981690124237,23.270160675048828,173.36786898851395,107.15877725468741,"",462.199564934483,55.65520253834908,405.96518405419795,"",487.73088744622794,2087.15625,74.87260112223811,141.9966807255922,257.48115688853807,48.97823638527476,51.20885065032378,349.3487002711826,321.0994238016341,546.83958858278,140.19729614257812,72.80437191199368,152.73187255859375,75.89701885015884,366.0191864246787,120.96623084739416,107.99077606201172,582.2222129041169,382.66806244956103,383.6206847701249
2022-04-27T00:00:00Z Rel,90.37197742462156,905.16064453125,348.501269978417,187.13631635286197,741.16748046875,19.9248101457843,190.63248938984347,2492.20068359375,23.063772256710983,337.20411707083383,374.62941524823464,114.88685225160039,84.54261779785156,125.74760413576045,93.40634155273438,228.00951009476626,28.596044540405273,168.20872028606928,107.59031946217574,"",475.63621822992917,53.07082360338283,398.4858151170939,"",496.10771759633616,2003.2896728515625,73.7632743375611,138.17117937132167,253.5129720497132,43.56844078918299,55.91472753125213,348.1635864847677,327.7200794332995,545.9794230009005,148.7884521484375,71.44824255927844,125.10392761230469,79.34823516479256,367.6321993562914,120.76047433385139,109.61567687988281,565.1959332889974,376.50997100476815,383.853353658429
2022-04-28T00:00:00Z Rel,92.11262403761906,953.792236328125,344.6624127070106,188.20188993427485,726.1959228515625,17.242125849767977,188.05496289959657,2447.773193359375,23.52548715088654,336.74048926971597,355.1752553166287,111.09245866369325,83.40917205810547,123.77921991939898,94.36382293701172,220.67907216204537,26.355146408081055,172.76485627695376,104.91888046370622,"",426.0095405900042,53.32647080686355,384.4920495612528,"",489.55485415953234,1857.6041259765625,74.21515406665985,130.05338495386962,252.49388792603108,48.35815600726338,57.96448331835104,338.84979732248553,323.7857813609091,545.6396718350167,174.6944580078125,71.44363773555672,116.8302001953125,79.7829265114996,358.7220747230671,117.4358679013782,109.24236297607422,486.56309326736965,374.42555430800854,382.0912517450477
2022-04-29T00:00:00Z Rel,89.10283659334532,899.0297241210938,333.98881371215583,183.41919603886416,720.9066162109375,16.86655169863393,182.53662947637062,2440.6259765625,21.837460593299753,326.95863822230586,337.0553091430662,101.55062611120727,83.49693298339844,122.41987924628788,91.56378936767578,206.25094946958387,22.951560974121094,173.36896363487958,99.19039509994009,"",412.9556137356939,50.90252736307961,369.5855443664834,"",478.5669637393952,1888.91015625,73.1157414357309,136.1962786686861,250.146535650889,45.72862676006782,65.31069180985294,335.9600611451823,319.2801144878953,544.6166247360793,153.33241271972656,70.18800074639148,99.73995971679688,79.20102438286507,351.94114529150534,114.8023797787561,104.51629638671875,435.15755887596737,354.01909527337097,406.3182279834042
2022-04-30T00:00:00Z Rel,85.23903912985764,739.9612426757812,316.6964397827786,126.30021777214827,611.2713623046875,16.03530422954648,130.16944547441273,2031.136474609375,8.070743402165395,278.86697770789823,327.4251301790165,99.10055327097575,72.97618865966797,87.69677920579919,92.7261734008789,166.05400905008685,27.039854049682617,151.05190409307116,89.87361245040552,"",424.5012812490818,43.02788765717435,344.46801758748524,"",397.1662488124988,1555.52880859375,66.3411775530709,125.1629386245763,248.9591849994661,35.83488921194167,58.391066299875625,276.0887893971689,308.41140991387545,524.1929013916293,137.9727325439453,39.34733564434226,146.0413360595703,55.228015935730006,340.2749546277083,108.33634990886414,76.19233703613281,406.6209112905571,298.8897994592457,404.66301196486813
2022-05-01T00:00:00Z Rel,85.75977222813503,832.7432861328125,311.72022305965424,127.25772043572533,514.7324829101562,14.81520629499797,121.58452290499646,2130.98046875,8.268259588242678,294.1848587359326,317.7828856457602,100.54655330657981,73.71353149414062,88.6851336516274,91.9853286743164,139.5458360593406,13.457165718078613,149.83814647109423,88.83929799715679,"",409.7109241633943,42.53453048494122,353.06974222977965,"",361.34409710884074,2009.302978515625,67.02330991548529,122.90826406266962,234.3034453830011,37.30972206777997,42.57327694058417,252.62328833756627,312.61819044466364,507.3076862102087,148.32449340820312,38.34196228345236,147.2454376220703,57.81877818127469,329.7338143309839,107.61391914879832,74.20152282714844,394.85756948894925,289.2569135291491,383.5559750827156
2022-05-02T00:00:00Z Rel,86.57311400492993,810.3801879882812,336.43709652300186,193.55979534140332,754.5289306640625,18.968440477285114,191.06925051962858,2588.94775390625,21.655648757743617,293.42925035476657,309.576708260289,106.9920421565903,85.29434204101562,124.67004351668884,92.71472930908203,216.27756619603545,19.377504348754883,168.46047909542372,108.32320883150446,"",428.2252596908144,48.530111670714845,387.77973651356166,"",497.0634421013023,1866.033935546875,76.04616331506661,122.64983646781353,254.56893348199335,50.00195102651918,67.60462226242932,319.3114959607299,315.12019977375337,539.348215731869,178.6116180419922,69.74896404021322,122.38334655761719,68.99035564656616,347.189781057923,118.2797469140865,104.9935302734375,398.6335462005051,342.94982044679165,386.47992967693915
2022-05-03T00:00:00Z Rel,86.77066529477081,802.0848388671875,339.4212659985933,194.39613082205815,730.1450805664062,17.373022658946333,191.32343548916006,2714.1279296875,22.52227473008966,278.83324278513567,312.4752212248909,104.4963758186939,83.32720947265625,128.36933805765926,93.93859100341797,218.14343471897945,25.737987518310547,170.25894354979184,110.64455869718842,"",442.1970684885091,51.926846710708375,390.4958231138294,"",500.4332869346052,1784.241455078125,77.36970972321643,130.30138069656164,255.7676005059699,48.31593978583816,55.45748714605966,322.2206713505144,320.76584839149706,536.4182218714113,273.648193359375,71.05956684951424,126.73871612548828,78.98601625287966,346.8299444753153,123.78872218211474,113.72025299072266,392.63936814449437,346.139087653513,393.87074618869366
2022-05-04T00:00:00Z Rel,86.59841857804184,819.43798828125,351.4960428022451,190.55785796227292,740.3841552734375,16.66638829444294,199.1494290806631,2484.43408203125,22.484114871588023,281.2755635572361,317.0971051933145,104.28854859705328,84.76769256591797,129.44094429166233,92.20559692382812,214.63632182686433,20.67180633544922,166.9682308744501,102.17177427344855,"",444.2880136645282,48.2134041953087,391.3873575712131,"",502.9587374549447,1817.81103515625,77.23862795662002,132.05251035531353,253.8456312087729,48.2485550304695,55.92637929545514,328.71294634924976,321.9253164164227,539.1090090772841,284.0906982421875,72.45438067778397,271.8796691894531,83.84472211096023,353.1812013368251,127.21730788248568,107.96100616455078,406.1809588358134,349.70740021652665,388.93051766819383
2022-05-05T00:00:00Z Rel,85.71001605519547,842.4244384765625,353.35724662498154,188.47641676116876,710.786376953125,17.26487216707733,197.2001432750845,2558.96484375,23.000794097240313,273.4935798634423,337.20810231350106,110.21141594851463,83.89945220947266,125.22629347827697,89.69259643554688,217.68816793918586,20.813861846923828,170.4222818627181,104.10635121345513,"",432.47621453002637,49.09416143209848,401.33135565298625,"",505.63724528312684,1818.9344482421875,78.05254729880221,144.44227420073997,251.2625129019775,48.9039202912207,50.09700626421857,332.88424002435465,328.71166982350525,543.8886186317164,324.67694091796875,71.26769982514556,151.9478759765625,83.38684191284345,351.9981496447102,130.33549114015355,111.29088592529297,392.032924503044,353.6209760132544,401.0305088822049
2022-05-06T00:00:00Z Rel,86.7098038955088,860.1055908203125,343.4486191053741,188.29879476061598,702.2518310546875,16.46202236018799,195.75279320381296,2528.990234375,22.8031207771599,299.02344361287516,351.8387243412162,102.23754517572895,84.99445343017578,125.97205870840274,93.43490600585938,214.0845325298665,20.24913787841797,167.217622524544,103.57841870943713,"",463.40752137961164,51.0420904581194,386.13292660254035,"",489.4710840288797,1958.9423828125,82.76434584705915,136.99432592171195,251.3758108432202,46.11083747658463,60.7137918194797,318.0736040623984,323.9373445274216,526.8945678453092,302.4402770996094,71.41823838668844,156.14791870117188,77.87550629094797,347.85021208551166,132.73915581720854,101.03673553466797,376.3967713338359,351.2483772894188,384.6403690912105
2022-05-07T00:00:00Z Rel,87.3251374402753,827.2785034179688,326.4279928855545,129.14446795278118,553.3926391601562,12.531672864799146,103.4590750160924,2028.5260009765625,11.323407878505964,312.72834132035644,343.9822141735644,95.7573731045371,71.94400787353516,88.54635269615396,92.64437866210938,166.06983493681292,26.9372615814209,145.890029863075,86.5746799211149,"",451.93288955759175,44.56984433399307,334.10373316835467,"",405.83757855803896,1797.1527099609375,65.58425859833197,132.25148479567636,247.17235211884508,29.993795570267565,44.97241157315395,258.0680794555169,310.2408441310457,492.20552230552397,316.50140380859375,34.44631992496827,191.3367462158203,54.68244159786788,326.55921814883214,126.45782747471779,76.8387222290039,351.225671319608,293.0669825530937,432.0958606783552
2022-05-08T00:00:00Z Rel,87.3435383127354,835.89453125,318.89158271718907,131.581891931781,478.3033142089844,13.206577836716615,94.66234289142822,2186.26220703125,12.212811687930873,315.6183482784697,355.01754713058466,87.22573183951559,72.50045776367188,90.31701128518134,92.5186538696289,138.94619700555455,13.558080673217773,147.06156504048244,85.71770583090955,"",452.6083620774309,45.70622560501094,313.45075643821986,"",357.5436680200366,1728.202880859375,64.80387276649476,137.68637523209622,239.2739310593079,31.860835122112874,27.283305937669887,224.89797407944974,318.90510972305555,490.54349266122887,294.98919677734375,34.96474943593696,146.01141357421875,60.73758969876493,325.6933982782013,126.15592805103014,77.4286880493164,349.74743224850414,286.73480247638844,396.5896668699053
