ts,Boiler B1 Power,Boiler B2 Power,Boiler B3 Power,Gasifier Steam Power,Cogen Steam Power,Cogen HW Power,AFS HW Power,Cogen Economizer Stage 1,Cogen Economizer Stage 2,Gasifier Economizer Stage 1,Gasifier Economizer Stage 2
2024-01-21T00:00:00-08:00 Los_Angeles,9.76950594356766,7.95980336215761,0.1331157429196389,5.509847151835764,0.9664446724942755,-0.027600937277182106,0,"","","",""
2024-01-22T00:00:00-08:00 Los_Angeles,9.48493537177643,7.714563790107217,0.2813657442728679,5.529575065711029,0.9747065017055242,-0.03698835064036152,0.0015515154528569566,"","","",""
2024-01-23T00:00:00-08:00 Los_Angeles,8.85781494839325,3.052358845148702,4.712803324236262,5.4489404997836655,0.975613848375268,-0.02166748059810036,4.0153414011001587E-4,15.353588104248047,0,11.413917541503906,0
2024-01-24T00:00:00-08:00 Los_Angeles,4.607614682374471,5.665468852767653,8.390177235073503,4.603251496020148,1.3751075774529318,-0.021141971500280004,0,379.5514831542969,0,556.10107421875,0
2024-01-25T00:00:00-08:00 Los_Angeles,1.7389896135950562,7.9010394982276075,8.136856618410468,4.585838130391295,1.3794338735945626,-0.021154508350947353,2.695506231652366E-6,414.35028076171875,0,571.9173583984375,0
2024-01-26T00:00:00-08:00 Los_Angeles,0.42400926663341953,6.8826818247360215,7.121046407691859,4.539171887271933,1.1050615156504766,-0.019359284057928666,0,421.94671630859375,0,474.1791076660156,0
2024-01-27T00:00:00-08:00 Los_Angeles,0.18725231595061442,5.137625053359402,5.235531331386279,4.898331518628531,1.1084449940609435,-0.0074330672715505995,0.001278425773812665,421.0517272949219,0,495.0663757324219,0
2024-01-28T00:00:00-08:00 Los_Angeles,0.2217546347738244,4.952302200435487,5.0843866927480255,3.6312592329836835,1.1400915628267534,-0.015638026030501354,0.006455995342952924,447.14520263671875,0,504.5027160644531,0
2024-01-29T00:00:00-08:00 Los_Angeles,0.428082179760181,2.307504665870392,4.077814871615781,5.152902351427412,1.2191312728806547,-0.01862047022667765,3.51807168906518,437.1954650878906,0,561.7389526367188,0
2024-01-30T00:00:00-08:00 Los_Angeles,0.38725926782513304,0.40227315358006976,5.10865864902183,6.666920240689759,1.2563334734435738,-0.014592472554391455,6.606160684194829,424.0065612792969,0,694.4691162109375,0
2024-01-31T00:00:00-08:00 Los_Angeles,0.42708218020430094,2.86535651815762,6.598832291012844,5.218848682660426,1.2370252272152433,-0.016902283493739866,1.4190920576044457,38.196250915527344,0,51.78372573852539,0
2024-02-01T00:00:00-08:00 Los_Angeles,0.46723032834655054,1.1950868207433583,7.798369338098494,4.984104594865603,1.2470680946934023,-0.010491677681178164,4.2775776230831,38.8641357421875,0,67.1768569946289,0
2024-02-02T00:00:00-08:00 Los_Angeles,0.4025439882440561,0.3809351910489473,9.424380954658547,3.7520833072066306,1.3876365653956657,-0.013322644828197857,7.0539587905602845,36.35567855834961,0,58.61885070800781,0
2024-02-03T00:00:00-08:00 Los_Angeles,0.1985949123665449,1.2821840459349803,11.133188867993931,3.290041429761935,1.2519613786648822,-0.013633504384154175,5.493524130388958,31.682180404663086,0,44.88596725463867,0
2024-02-04T00:00:00-08:00 Los_Angeles,0.316127318972463,5.434767418869823,10.259235101287013,3.1403213016040366,1.281647704148167,-0.012323910305987942,4.702809017692881,33.01591110229492,0,49.04022216796875,0
2024-02-05T00:00:00-08:00 Los_Angeles,4.1735579254589465,7.430033715737091,8.468914434181318,2.493428750995685,1.2210024637466774,-0.015824211324797943,4.668655775335309,35.15776824951172,0,46.9702033996582,0
2024-02-06T00:00:00-08:00 Los_Angeles,0.9189282569392692,7.318537145033482,9.575312661258147,3.3784700385177584,1.363310652559416,-0.0176686416345614,5.694005665165992,47.65365982055664,0,75.71038055419922,0
2024-02-07T00:00:00-08:00 Los_Angeles,0.4380995436483576,7.944566128844469,8.349742068438605,3.2709786891937256,1.4360475540161133,-0.021478138864040375,6.270233631134033,10.093507766723633,0,2.5573678016662598,0
2024-02-08T00:00:00-08:00 Los_Angeles,1.1512442365434477,7.5252663534972,8.319073066970805,3.2709786891937256,1.4360475540161133,-0.021478138864040375,6.270233631134033,10.093507766723633,0,2.5573678016662598,0
2024-02-09T00:00:00-08:00 Los_Angeles,6.140204992011719,7.279096215724931,3.8840313005895815,3.2709786891937256,1.4360475540161133,-0.021478138864040375,6.270233631134033,10.093507766723633,0,2.5573678016662598,0
2024-02-10T00:00:00-08:00 Los_Angeles,10.367510588113907,3.623800972429086,0.2845671340616213,3.2709786891937256,1.4360475540161133,-0.021478138864040375,6.270233631134033,10.093507766723633,0,2.5573678016662598,0
2024-02-11T00:00:00-08:00 Los_Angeles,11.500690023810773,2.6980833813034137,0.19676157844865144,3.2709786891937256,1.4360475540161133,-0.021478138864040375,6.270233631134033,10.093507766723633,0,2.5573678016662598,0
2024-02-12T00:00:00-08:00 Los_Angeles,11.076637921835545,5.855931804163417,0.32143171890587013,2.2893863166178843,1.3147667026133452,-0.019235733930901104,6.505592540414242,18.450803756713867,0,21.36695098876953,0
2024-02-13T00:00:00-08:00 Los_Angeles,10.992254816166785,0.5323113471314449,6.066155187080666,2.0777321345455677,1.2297918026997816,-0.014001186141589036,6.634262949879524,34.0031623840332,0,0,0
2024-02-14T00:00:00-08:00 Los_Angeles,4.722475782987163,5.691517481436192,8.834748996992905,2.083873098712,1.2255853155554548,-0.015013731731515788,7.169925041538148,34.290592193603516,0,743.0602416992188,0
2024-02-15T00:00:00-08:00 Los_Angeles,5.4786702427415515,6.4472280782240405,5.523361212468052,2.080981377090017,1.1704559735746847,-0.01439331790445269,7.624111276848448,37.40989303588867,0,0,0
2024-02-16T00:00:00-08:00 Los_Angeles,6.7815799748483645,6.060126263852475,4.463453787942588,1.8265122961846212,1.1542965741834983,-0.01338013973630344,7.530321677214021,39.07246017456055,0,1370.0101318359375,0
2024-02-17T00:00:00-08:00 Los_Angeles,4.526647056034869,4.894890125818826,3.010537124400768,2.512088917819437,1.2189957201549853,-0.011114259641746888,8.07754778264849,33.36018371582031,0,0,0
2024-02-18T00:00:00-08:00 Los_Angeles,9.391494368781093,2.629502352356946,0.287842598149415,2.1655037125172445,1.2456652595185564,-0.013792197524000786,5.991822930063913,42.35608673095703,0,0,0
2024-02-19T00:00:00-08:00 Los_Angeles,11.67238789356694,1.8737708725662099,0.4555960674213106,2.1921838321578178,1.2524236563468973,-0.015002154227760103,5.297132616495299,40.53577423095703,0,0,0
2024-02-20T00:00:00-08:00 Los_Angeles,10.235319647419237,2.4517222695482954,0.2912500055859518,2.82990314918398,1.3230946626169267,-0.013920956123102866,7.554795734937546,57.96038055419922,0,0,0
2024-02-21T00:00:00-08:00 Los_Angeles,6.623226985633372,3.1601482052912213,1.2326574242225399,3.0130898025148993,1.280447901954391,-0.013202771644703008,7.03096469842725,58.22997283935547,0,0,0
2024-02-22T00:00:00-08:00 Los_Angeles,5.351746620443581,4.288486165869291,2.0039409977213167,2.3948945093968943,1.2230024848064336,-0.01312250537901289,6.869874453086544,42.859153747558594,0,0,0
2024-02-23T00:00:00-08:00 Los_Angeles,4.929482747250135,4.527875070916834,2.6063889458151186,2.754652087969913,1.224407756632125,-0.012219127755896704,7.034246708844545,37.94294738769531,0,0,0
2024-02-24T00:00:00-08:00 Los_Angeles,5.485250067412855,5.0766285457875995,0.03265277807083394,2.9919743189312245,1.222175802000436,-0.013618732996595403,5.899665384117378,46.29521942138672,0,0,0
2024-02-25T00:00:00-08:00 Los_Angeles,5.231309133390034,4.776302170162951,2.7749132305689814,2.435110843830086,1.130048728523155,-0.013499198649596008,7.098016015901059,43.95128631591797,0,1379.9263916015625,0
2024-02-26T00:00:00-08:00 Los_Angeles,7.828320755903367,5.839533633644935,5.891812597678766,2.4499198351648688,1.0639646383526697,-0.015209829124311606,7.625009023475427,37.298133850097656,0,966.3360595703125,0
2024-02-27T00:00:00-08:00 Los_Angeles,9.252909885070943,7.376150604160846,7.2628091839400835,2.291095601100198,1.1002008734622764,-0.015756742026294682,6.888871867006845,55.996971130371094,0,0,0
2024-02-28T00:00:00-08:00 Los_Angeles,6.113349641086878,5.045076500883809,5.148572959176918,2.7558997324240164,1.2798893071324087,-0.014758135990026252,6.933344479134237,35.33905792236328,0,1508.499755859375,0
2024-02-29T00:00:00-08:00 Los_Angeles,6.800638998912099,7.310942209633415,4.443239664056907,2.0487842725010386,1.247225313114899,-0.016589959682379335,7.152172423954362,43.356048583984375,0,1482.8017578125,0
2024-03-01T00:00:00-08:00 Los_Angeles,3.245072965161546,8.54976866389176,8.650441141416216,2.1973215667779256,1.2330412588937691,-0.01837081218319428,7.488248496458489,42.24225616455078,0,1514.311767578125,0
2024-03-02T00:00:00-08:00 Los_Angeles,2.160335699699527,7.720559135377414,7.991627434045074,2.1502284144403214,1.221450188900172,-0.016136244676696762,7.222522414461887,49.269378662109375,0,0,0
2024-03-03T00:00:00-08:00 Los_Angeles,0.3610856519436842,9.230533772839431,9.576758253414324,2.619862705663675,1.211443886863137,-0.015976196814638872,7.550997486887154,37.97285079956055,0,1114.30029296875,0
2024-03-04T00:00:00-08:00 Los_Angeles,5.501890155998641,8.051482775167182,8.32782193473644,2.658955157127368,1.2271406454041052,-0.016835545797625345,7.319039660134799,47.06803512573242,0,0,0
2024-03-05T00:00:00-08:00 Los_Angeles,7.7503681792707715,7.649625108953979,7.837905221272398,1.9400253365050875,1.211363182293458,0.004089414007774192,6.957263406283329,32.81108093261719,0,1691.36474609375,487
2024-03-06T00:00:00-08:00 Los_Angeles,8.834681874999296,6.515604289527294,6.698949235169974,2.1307133664632287,1.2081324085144807,-0.01452388703654934,7.390694505586115,3413.3046875,129.84375,1772.3299560546875,93.83999633789062
2024-03-07T00:00:00-08:00 Los_Angeles,6.0292940800926775,6.988288343857837,7.085478133029407,2.350868254710384,1.0821682531336938,0.015445327934333092,7.230380868452975,5202.24951171875,6803.19921875,4643.8564453125,5561.63623046875
2024-03-08T00:00:00-08:00 Los_Angeles,0.41537153068033084,9.56961820805514,9.291569627975976,1.3666342940591971,1.2287635044995004,-0.003719651185448233,6.954475918942031,1933.734375,99.39085388183594,1427.6287841796875,427
2024-03-09T00:00:00-08:00 Los_Angeles,0.33077778079020964,7.874429515015195,4.350908637084843,0.7839438208509922,1.243646738802847,-0.015609517892525116,7.350288135540432,3147.0185546875,370,246.8192596435547,1915.671875
2024-03-10T00:00:00-08:00 Los_Angeles,0.4466050786620393,7.371315345769919,6.265450574536829,0.31798905724672977,1.3781079059342547,-0.01522244751525386,7.160019398999679,1606.1204833984375,192,2132.9765625,0
2024-03-11T00:00:00-07:00 Los_Angeles,4.28141907305017,7.913294115579793,8.114542993903159,0.0017180068418383597,2.205882097531965,-0.029023519609602054,4.896963409547243,78.1953353881836,0,2853.8203125,1383.13671875
2024-03-12T00:00:00-07:00 Los_Angeles,4.518327634696234,3.6738322218086714,8.079274413464244,0,1.6601437787815096,-0.04822013101592246,6.470165346183783,549.675048828125,0,32,530.2125244140625
2024-03-13T00:00:00-07:00 Los_Angeles,2.1395880015187516,7.094061460086595,7.2750221259781656,0.03941687213049995,1.7036288642883302,-0.021414670058422618,7.4562530203411965,38.206085205078125,547.2750244140625,31,0
2024-03-14T00:00:00-07:00 Los_Angeles,1.3833333548762905,7.451555672188596,7.678743207520906,0.1645773071712918,1.6641764788136442,-0.02175450693660726,7.056461900400894,513.0375366210938,561.9000244140625,1.3952893018722534,30
2024-03-15T00:00:00-07:00 Los_Angeles,0.3637025498919603,7.1120683948775865,7.312291802297593,0.10585067007276747,1.4901656968877384,-0.02204777467219779,6.724378784091939,45.22134017944336,186.08599853515625,1.2591421604156494,70
2024-03-16T00:00:00-07:00 Los_Angeles,0.05243055555555556,4.320321852449,3.3704804057541695,0,0.8416178558594375,-0.01100434175160006,7.344167564133253,62.097923278808594,19.48621368408203,537.9000244140625,556.987548828125
2024-03-17T00:00:00-07:00 Los_Angeles,0,0.3395335735225429,6.897678340143628,0,0.8099640983536284,-0.012452384246797817,6.369527727675934,67.69066619873047,563.3250122070312,1.3970860242843628,31
2024-03-18T00:00:00-07:00 Los_Angeles,0,4.230772055488909,7.199088059128779,0.05281546910603841,1.191616675802679,-0.05506833733007725,7.244493448455576,53.820064544677734,36.94578552246094,2567.9921875,496
2024-03-19T00:00:00-07:00 Los_Angeles,0,8.946436519446195,3.2467639370143626,0.0020526963570672604,1.3367694455389083,-0.033260313068889505,6.440553611864645,46.66292190551758,30,443,84
2024-03-20T00:00:00-07:00 Los_Angeles,0,8.310857781291839,5.559206094735092,0,1.4462877298633374,-0.01257499809036273,5.6387983743398005,3917.078125,1378.7265625,3382.7109375,1914.47265625
2024-03-21T00:00:00-07:00 Los_Angeles,0,5.615628553659621,6.901326521706805,3.910185148318609E-4,1.1205109610771165,-0.023608698957185776,5.820799467063389,52.34375,1987.453125,1796.88671875,18.071462631225586
2024-03-22T00:00:00-07:00 Los_Angeles,0,7.679053377189018,5.595078796383884,0.05265838305155436,1.0720935199297625,-0.020991499296441257,5.722452773608406,1413.28125,20.9375,2059.26953125,13
2024-03-23T00:00:00-07:00 Los_Angeles,0,7.173026762323248,5.003809116858625,0,0.7921564177941223,-0.04762050447409919,6.8187147276710585,508.4625244140625,0,1412.2371826171875,389.5500183105469
2024-03-24T00:00:00-07:00 Los_Angeles,0,7.048120507421317,4.260252378740245,0.0015180462932524582,0.8093880919434553,-0.0507518054025584,7.097182897315534,73.6212387084961,0,11.25,0
2024-03-25T00:00:00-07:00 Los_Angeles,0,9.00718650522608,4.810726927962349,0.05489918019335836,0.9359188392422162,-0.01608705720734885,5.925118612365241,60.75020217895508,565.5375366210938,556.6500244140625,0
2024-03-26T00:00:00-07:00 Los_Angeles,0,6.689093828993263,7.3332351079086475,0,1.0106905158711772,-0.04480416960820246,6.256265158032377,52.01195526123047,91,631,66.77999877929688
2024-03-27T00:00:00-07:00 Los_Angeles,0,7.956206171093172,8.218618232044905,6.280036850108041E-4,1.1931585255496013,-0.03318623906320512,5.987607434405774,43.96011734008789,0,1499.4742431640625,1102.83984375
2024-03-28T00:00:00-07:00 Los_Angeles,0,8.260643667985716,8.583471209053638,-0.013300750383900273,1.1179560730578724,-0.04425806949536005,3.967896917721396,38.70812225341797,0,978.74609375,564.862548828125
2024-03-29T00:00:00-07:00 Los_Angeles,0,6.311042898639486,6.359142466579323,-0.006295513444476658,0.9304078588745104,-0.04055907563218003,6.265348635526306,39.168155670166016,0,43.125,1366.2265625
2024-03-30T00:00:00-07:00 Los_Angeles,0,6.1387581697382325,6.275452647126383,-0.004984809430833492,0.7547315006781184,-0.09080947949745072,6.1426726234593865,926.4609375,1756.8359375,1434.989501953125,1394.0546875
2024-03-31T00:00:00-07:00 Los_Angeles,0,7.170834627736495,5.457229241408686,0.03686923622671101,0.7100581678617057,-0.04133519573029371,4.332198943670285,231.85952758789062,0,1341.2933349609375,0
2024-04-01T00:00:00-07:00 Los_Angeles,0,5.072489662683672,3.0741262201938118,9.203078205421291E-4,0.7245412839835297,-0.013895496761607421,6.476233707928546,88.90958404541016,2018.16796875,1296.016845703125,1136.7265625
2024-04-02T00:00:00-07:00 Los_Angeles,0.008333333333333333,5.9614897038870405,4.18086927966232,0,0.8413595895910702,-0.01711525117331702,7.23869142587262,53.5559196472168,189.82421875,234.2222137451172,236.0044403076172
2024-04-03T00:00:00-07:00 Los_Angeles,0,7.167689966680828,7.363560320392798,0,0.9819507820117804,-0.008954611448118358,6.284507127197249,33.56578826904297,0,0,0
2024-04-04T00:00:00-07:00 Los_Angeles,0.01388888888888889,7.500053378296672,7.743007053109236,0,0.9955372546019925,0,5.153482083216729,37.26863479614258,0,0,0
2024-04-05T00:00:00-07:00 Los_Angeles,0.04166666666666667,7.312490729827572,6.509196878437781,0,0.9653154835173933,0,4.278093248340128,109.32347106933594,0,0,0
2024-04-06T00:00:00-07:00 Los_Angeles,0.027916688124338788,5.5426922234892855,5.592193369771594,0,0.7194532920392577,0,7.552749357819556,57.205604553222656,0,1562.0792236328125,0
2024-04-07T00:00:00-07:00 Los_Angeles,0,5.408824158782759,5.298466527393018,0.0027336651562816566,0.7588314199771867,0,8.043052895013933,42.810386657714844,0,0,0
2024-04-08T00:00:00-07:00 Los_Angeles,0,7.987608908619038,8.194029083373383,9.660804708902206E-5,1.5261419444710564,0,7.683861393586355,33.42988204956055,0,316.48309326171875,0
2024-04-09T00:00:00-07:00 Los_Angeles,0,7.084128614222565,4.032694515413347,5.808711963860939E-4,1.1272625454522112,0,8.226419082030104,55.36283493041992,0,1324.800537109375,0
2024-04-10T00:00:00-07:00 Los_Angeles,4.068699752570268,5.035125101890967,2.590215337849567,0,0.9087990815406322,0,7.823590099433505,43.9093132019043,0,1386.33837890625,0
2024-04-11T00:00:00-07:00 Los_Angeles,8.210997822461309,5.048338049934934,0.20541782749471843,0.04568541949657998,1.1034520152397453,0,8.032257699541473,53.0281867980957,0,1036.4970703125,0
2024-04-12T00:00:00-07:00 Los_Angeles,8.160745514476742,4.314011665334131,0.08926041778547827,0,1.0250906197775018,0,8.334561509534167,45.34836959838867,0,0,0
2024-04-13T00:00:00-07:00 Los_Angeles,5.42987041487324,3.654149362388999,0,0,0.8451485994223642,0,8.360600765971121,50.61220169067383,0,0,0
2024-04-14T00:00:00-07:00 Los_Angeles,8.444518673188158,0.3792048659261868,0,0.046661854731711264,0.9535383695288111,0,7.870710889774342,45.88283157348633,0,0,0
2024-04-15T00:00:00-07:00 Los_Angeles,8.552334610858441,3.5878553856911015,0,0.44972257598883314,1.192941331533285,0,7.648773220407746,47.26177978515625,0,0,0
2024-04-16T00:00:00-07:00 Los_Angeles,7.417696901744884,4.0492674362424905,0,0.8214205233204287,1.21007801912725,0,8.62803984724813,34.26841735839844,0,1344.7991943359375,0
2024-04-17T00:00:00-07:00 Los_Angeles,5.748637833421172,4.715464190239846,0,1.507135055654303,1.2426380270209025,0,7.496018299040968,43.87355422973633,0,923.6511840820312,0
2024-04-18T00:00:00-07:00 Los_Angeles,4.851079952466407,3.5357627789296764,0,2.7351989681480653,1.1958497488498687,0,8.201531015386182,56.274051666259766,0,0,0
2024-04-19T00:00:00-07:00 Los_Angeles,4.6402917463794635,0.3004502327171051,0,4.8742244548350575,1.16518457995969,0,8.27508081995503,51.09101486206055,0,839.9421997070312,0
2024-04-20T00:00:00-07:00 Los_Angeles,3.4677037897312797,0.2981539404571607,0,5.10236914873399,1.162574249824662,0,7.512408005418601,57.97542190551758,0,822.9290161132812,0
2024-04-21T00:00:00-07:00 Los_Angeles,3.2961713549798284,1.0201111215986827,0,7.258773651114761,1.1125881484502718,0,7.194519027831314,50.032588958740234,0,1358.07470703125,0
2024-04-22T00:00:00-07:00 Los_Angeles,4.782697999037337,5.334222317762948,0.11051504821223378,8.096724321560727,1.0964595133054744,0,0.07474701341638271,54.15469741821289,0,1403.8597412109375,0
2024-04-23T00:00:00-07:00 Los_Angeles,1.2569328974595253,4.731038307815756,0.1468715292280885,9.32552348351451,0.4635184878821882,0,0,61.08561325073242,0,0,0
2024-04-24T00:00:00-07:00 Los_Angeles,4.653796369490403,6.467535965666177,0,5.802692206054948,0.005104470516622921,0,0,230.34417724609375,0,1393.1612548828125,0
2024-04-25T00:00:00-07:00 Los_Angeles,3.0729086196339783,8.246994347677182,0,9.864093823587451,0.005081259221484222,0,0,34.238731384277344,0,0,0
2024-04-26T00:00:00-07:00 Los_Angeles,2.9166690377634095,5.187005853724698,0,9.373253867190202,0.7722892577941011,0,0,50.640625,0,1517.3106689453125,0
2024-04-27T00:00:00-07:00 Los_Angeles,0.3397708352289542,8.956084642355089,0,7.403748564979542,1.2220299048344085,0,0,46.76018524169922,0,966.5020141601562,0
2024-04-28T00:00:00-07:00 Los_Angeles,1.4403611395746057,7.615946919689022,0,7.418794015458338,1.180277545991595,0,0,51.08970260620117,0,1423.41259765625,0
2024-04-29T00:00:00-07:00 Los_Angeles,6.540266324982599,4.421279004123407,0,8.466427819839227,1.1759338565495006,0,0,34.32572937011719,0,1342.5118408203125,0
2024-04-30T00:00:00-07:00 Los_Angeles,7.4498786226522045,2.7480370924540773,0,8.76755611638228,1.1070664189899615,0,0,54.55125045776367,0,1318.4371337890625,0
2024-05-01T00:00:00-07:00 Los_Angeles,7.181331130768417,1.5191539620088965,0,9.50274201138152,1.1879999576157163,0,3.185214336823534E-4,59.58158493041992,0,1098.0379638671875,0
2024-05-02T00:00:00-07:00 Los_Angeles,3.1344687843960037,2.626673665186218,0,8.050983715118084,1.241994337547847,0,2.7560708161103715,54.50519561767578,0,1098.0379638671875,0
2024-05-03T00:00:00-07:00 Los_Angeles,0.342806022300954,1.1213773337522244,0,5.4391303487798135,0.9267246190374568,0,5.806971343554278,61.70823287963867,0,1358.987060546875,0
2024-05-04T00:00:00-07:00 Los_Angeles,0.11499971165080314,0.06460648285949397,0,3.2503507987382223,1.2062264545895032,0,7.206493611126036,79.77398681640625,0,1331.317626953125,0
2024-05-05T00:00:00-07:00 Los_Angeles,2.028417856086356,0.24532986557412964,0.23024421551920196,5.45217779835617,1.244370671692282,0,7.32651380286035,31.232242584228516,0,1411.8096923828125,0
2024-05-06T00:00:00-07:00 Los_Angeles,3.303560245103304,0.11381944593352576,0.4465312548205083,8.00253186534952,1.237804339411496,0,6.878830339306342,65.6551284790039,0,1416.6383056640625,0
2024-05-07T00:00:00-07:00 Los_Angeles,3.1354537560443245,0.064652778440569,0.1363738435117045,9.193108631841556,1.2592889928562496,0,7.269712607348682,56.12997055053711,0,5000,0
2024-05-08T00:00:00-07:00 Los_Angeles,2.3482731842019398,0.01388888888888889,0.16909722370716435,7.678799869927441,1.2622468504904505,0.017054529984792073,6.9464693871488885,60.351234436035156,0,5000,5000
2024-05-09T00:00:00-07:00 Los_Angeles,1.2437523326257034,0.01388888888888889,0.3473132628721565,5.74528315749433,0.9931074047748953,0.049745612550112936,6.31419419452272,54.795799255371094,0,5000,5000
2024-05-10T00:00:00-07:00 Los_Angeles,0.12786111327224514,0.056937671590734415,0.06879166787904169,4.026632419633504,0.9719984450567346,0.03463781202832858,4.621314591060012,62.8521842956543,0,5000,5000
2024-05-11T00:00:00-07:00 Los_Angeles,0.5114710758987779,0,0.24044097473163642,8.149415448411961,1.249564666620685,0,0.09855641275126903,81.35961151123047,0,5000,5000
2024-05-12T00:00:00-07:00 Los_Angeles,0.5675451450577627,0.01388888888888889,0.3311331085028575,10.681448317959346,1.3540780392827256,0.024312204784817167,0.006747480619836736,53.941749572753906,0,5000,5000
2024-05-13T00:00:00-07:00 Los_Angeles,1.7753113825119071,0,0.4000358863552618,9.880317044638932,1.3387352330284297,0.008614805671903822,0.5325878485274735,40.3546257019043,0,1554.3009033203125,5000
2024-05-14T00:00:00-07:00 Los_Angeles,0.35003356621635184,0.02777777777777778,0.10000000149011612,8.339586847344481,1.358477683702674,0,6.713615638678371,74.72248077392578,0,5000,5000
2024-05-15T00:00:00-07:00 Los_Angeles,0.1666666691501935,0.01388888888888889,0.10000000149011612,4.2646047632272035,1.1877646846413887,0.0011646354777945411,7.014351529005778,65.65245819091797,0,5000,5000
2024-05-16T00:00:00-07:00 Los_Angeles,0.43366436164722677,0.08356481481481483,0.0656250009778887,5.472917168087898,1.1499895119706727,0.014192715182348535,6.967088668716169,50.17229461669922,0,1481.5936279296875,5000
2024-05-17T00:00:00-07:00 Los_Angeles,2.5230845214290265,0.01388888888888889,0.04166666666666667,6.133762507525573,1.1686558429007385,0.13710779708321313,7.059547228232296,41.63127517700195,0,1443.9884033203125,5000
2024-05-18T00:00:00-07:00 Los_Angeles,2.911798656579211,0.1846296298283118,0.11689814814814817,7.236598475599832,1.1842931273028392,0.40001322970898057,6.475138434032668,49.10041046142578,0,5000,5000
2024-05-19T00:00:00-07:00 Los_Angeles,1.9584919376923122,0.02777777777777778,0.04027777777777778,6.452526587641594,1.0109692030338753,0.05191226540262706,6.1677600804405905,66.18505096435547,0,5000,5000
2024-05-20T00:00:00-07:00 Los_Angeles,0.9729849736234687,0.1465277777777778,0.02777777777777778,6.206730899082984,1.1525713560209858,0.025361624640774807,6.717024266382472,57.64482116699219,0,2330.01953125,5000
2024-05-21T00:00:00-07:00 Los_Angeles,3.5938056174496675,0.05555555555555556,0.17453703703703707,10.198531905829013,1.2699185304250193,0.132873118104757,7.196780680553227,36.28941345214844,0,5000,5000
2024-05-22T00:00:00-07:00 Los_Angeles,2.2387604524797102,0.6921296296296291,0.01388888888888889,7.82942596051923,1.2437229762810378,5.358796550825462E-6,7.534005233730981,40.02365493774414,0,1533.99560546875,5000
2024-05-23T00:00:00-07:00 Los_Angeles,0.770417834132634,0.02777777777777778,0.16990740740740745,5.7948648218487175,1.2421516760653186,0.027471105666589685,7.621928135191473,64.0459976196289,0,2765.9921875,5000
2024-05-24T00:00:00-07:00 Los_Angeles,3.1550972739579506,0.11736111111111114,0,7.752103468754971,1.264300671695145,0.029128016243145496,6.910313059099847,30.95427894592285,0,1478.505126953125,5000
2024-05-25T00:00:00-07:00 Los_Angeles,1.5582824367958261,0.11111111111111113,0.19467592592592597,7.377807528064799,1.1522127315196606,0.24129594713863406,6.861262325981838,53.37031936645508,0,5000,5000
2024-05-26T00:00:00-07:00 Los_Angeles,1.3491041959881678,0.02777777777777778,0.17129629629629634,9.233694831453594,1.4027236344332281,0.08039321764108201,6.527678149603311,27.751012802124023,0,5000,5000
2024-05-27T00:00:00-07:00 Los_Angeles,0.4639328791490858,0.12500000000000003,0.2921296296296297,8.155355437772721,1.3332529259260635,0.12603703817559617,6.706640895197894,34.155635833740234,0,5000,3004.6640625
2024-05-28T00:00:00-07:00 Los_Angeles,2.4241685094995673,0.05578703703703704,0.4178240740740742,7.135270608442808,1.241699678104618,0.35592992556591824,7.045272706876579,82.71768188476562,0,5000,5000
2024-05-29T00:00:00-07:00 Los_Angeles,3.549650526956344,0.01388888888888889,0.3553240740740742,6.973122839604647,1.2537586624414296,0.19195732724111242,6.926970533202919,45.362979888916016,0,1388.38525390625,5000
2024-05-30T00:00:00-07:00 Los_Angeles,1.4517477226908386,0,0,6.3103784519392585,1.1241871313781462,0,7.410101790585456,49.0989875793457,0,1439.103271484375,0
2024-05-31T00:00:00-07:00 Los_Angeles,1.353574104297268,0,0,4.953138751849809,0.9713671707196205,0,7.463092294796199,43.75997543334961,0,1497.0660400390625,0
2024-06-01T00:00:00-07:00 Los_Angeles,0.4135358896189266,0,0,5.078182525601654,1.2380574070896824,0,6.792908653270591,35.2238883972168,0,1543.7177734375,0
2024-06-02T00:00:00-07:00 Los_Angeles,0.6960451462325055,0,0,6.705772036297454,1.2414096387968994,0,7.535489884029933,29.353469848632812,0,1614.625,0
2024-06-03T00:00:00-07:00 Los_Angeles,1.5115324377868744,0,0,6.192719405712902,1.2314706216297218,0,7.519790748486086,41.62948989868164,0,1611.896728515625,0
2024-06-04T00:00:00-07:00 Los_Angeles,2.03580906422688,0,0,5.627186866160819,1.2348840804998238,0,7.147884382220606,43.75997543334961,0,1501.5631103515625,110.90003967285156
2024-06-05T00:00:00-07:00 Los_Angeles,0.23088889341956625,0,0,5.262228269778463,1.1972934779221576,0.001766354168972207,7.561326890711987,43.23032760620117,0,1573.035400390625,0
2024-06-06T00:00:00-07:00 Los_Angeles,0.8609537185391375,0,0,5.098800163605004,1.0263549317149194,3.6805555767690135E-4,6.3893478770995555,56.03900146484375,0,0,0
2024-06-07T00:00:00-07:00 Los_Angeles,0.06770833434226611,0,0,2.98157362110913,0.7507814773791671,0,5.831142998174937,34.15896987915039,0,1491.9859619140625,0
2024-06-08T00:00:00-07:00 Los_Angeles,0.09237153046316018,0.21244771180329497,0,1.5371346032053783,1.1341449353137683,0,4.04853486910251,32.025352478027344,0,1543.86376953125,0
