ts,Boiler B1 Power,Boiler B2 Power,Boiler B3 Power,Gasifier Steam Power,Cogen Steam Power,Cogen HW Power,AFS HW Power,Cogen Economizer Stage 1,Cogen Economizer Stage 2,Gasifier Economizer Stage 1,Gasifier Economizer Stage 2
2023-05-24T00:00:00-07:00 Los_Angeles,0MW,8.5MW,1.600000023841858MW,0MW,0.678870233770253MW,-0.009410590171076667MW,0MW,"","","",""
2023-05-25T00:00:00-07:00 Los_Angeles,0MW,3.7421145842926298MW,3.0309988907697027MW,0MW,0.6750131663335145MW,-0.0036203370945629464MW,0MW,"","","",""
2023-05-26T00:00:00-07:00 Los_Angeles,0MW,0.18465278052931858MW,3.7552905580842935MW,0MW,0.7232537022909081MW,-0.00424299059679672MW,0MW,"","","",""
2023-05-27T00:00:00-07:00 Los_Angeles,0MW,0.2100486117307338MW,4.089795223938094MW,0MW,0.5860034559963752MW,-0.003093617660649923MW,0MW,"","","",""
2023-05-28T00:00:00-07:00 Los_Angeles,0MW,0.40937963699904717MW,5.029869299281423MW,0MW,0.597205088228953MW,-0.0036845849396437797MW,0MW,"","","",""
2023-05-29T00:00:00-07:00 Los_Angeles,0MW,0.3485497716615943MW,5.851980416595385MW,0MW,0.6301070490520857MW,-0.0023776159058696874MW,0MW,"","","",""
2023-05-30T00:00:00-07:00 Los_Angeles,0MW,0.3582858847039406MW,8.358787168854919MW,0MW,0.6414741495651777MW,-0.003940500503530429MW,0MW,"","","",""
2023-05-31T00:00:00-07:00 Los_Angeles,0MW,0.3452476865323951MW,8.590132116807833MW,0MW,0.6858107411095663MW,-0.003982867347884975MW,0MW,"","","",""
2023-06-01T00:00:00-07:00 Los_Angeles,0MW,0.2942245436648631MW,7.450460772023157MW,6.797166748179329E-4MW,0.712602908725126MW,-0.004131800128245938MW,0MW,"","","",""
2023-06-02T00:00:00-07:00 Los_Angeles,0MW,0.25354977260628303MW,6.032610071403562MW,0MW,0.7340394092454683MW,-0.006273710633548843MW,0MW,"","","",""
2023-06-03T00:00:00-07:00 Los_Angeles,0MW,0.26613194828326986MW,4.553883156908882MW,0MW,0.5953896715629985MW,-0.004744213956453478MW,0MW,"","","",""
2023-06-04T00:00:00-07:00 Los_Angeles,0MW,0.2622650504622746MW,5.307481567801701MW,0MW,0.5870256143994629MW,-0.0053191442113731885MW,0MW,"","","",""
2023-06-05T00:00:00-07:00 Los_Angeles,0MW,0.33600463309221795MW,7.250007070763793MW,8.757700108819538E-4MW,0.6226205402571293MW,-0.005080398698535445MW,0MW,"","","",""
2023-06-06T00:00:00-07:00 Los_Angeles,0MW,0.21399421382712686MW,5.3999109480281655MW,0MW,0.612701970656161MW,-0.004866305190413793MW,0MW,"","","",""
2023-06-07T00:00:00-07:00 Los_Angeles,0MW,0.4364259288549701MW,2.2786840273591653MW,0MW,0.5964909967055755MW,-0.005353129272892449MW,0MW,"","","",""
2023-06-08T00:00:00-07:00 Los_Angeles,0MW,0.19370949118812053MW,3.2458947402597578MW,4.704682052963309E-5MW,0.5980421233915343MW,-0.005421558307716624MW,0MW,"","","",""
2023-06-09T00:00:00-07:00 Los_Angeles,0MW,0.21118981956969948MW,6.283260519311387MW,0MW,0.6221613226382542MW,-0.0032664794517687475MW,0MW,"","","",""
2023-06-10T00:00:00-07:00 Los_Angeles,0MW,0.39687500428408384MW,7.716739724162556MW,0MW,0.6358706295814502MW,-0.0030626205546771717MW,0MW,"","","",""
2023-06-11T00:00:00-07:00 Los_Angeles,0MW,0.2825069485694446MW,4.9572847863452285MW,0MW,0.5792741521309923MW,-0.004283298028490714MW,0MW,"","","",""
2023-06-12T00:00:00-07:00 Los_Angeles,0MW,0.07700463044698591MW,4.303447974429087MW,0MW,0.6061970086844154MW,-0.004130313494695454MW,0MW,"","","",""
2023-06-13T00:00:00-07:00 Los_Angeles,0MW,0.30588194808198343MW,4.049565981380917MW,0MW,0.5817303311879988MW,-0.004400859793855084MW,0MW,"","","",""
2023-06-14T00:00:00-07:00 Los_Angeles,0MW,0.23685648503885776MW,7.382585802930924MW,0MW,0.6426247849605151MW,-0.0037914438200661814MW,0MW,"","","",""
2023-06-15T00:00:00-07:00 Los_Angeles,0MW,0.24136921564479258MW,5.255599637409602MW,0MW,0.6109724838500495MW,-0.003875768117356731MW,0MW,"","","",""
2023-06-16T00:00:00-07:00 Los_Angeles,0MW,0.2624085663962695MW,5.195995471502346MW,0MW,0.610709005697734MW,-0.0028396441559266346MW,0MW,"","","",""
2023-06-17T00:00:00-07:00 Los_Angeles,0MW,0.3208426007509439MW,5.463424847553725MW,0MW,0.5713349556095073MW,-0.0013298130409869682MW,0MW,"","","",""
2023-06-18T00:00:00-07:00 Los_Angeles,0MW,0.3650486137802471MW,7.596643660283749MW,0MW,0.6021153724138383MW,-0.0015193719954267075MW,0MW,"","","",""
2023-06-19T00:00:00-07:00 Los_Angeles,0MW,0.7012500131858029MW,10.853923777264576MW,0MW,0.7704539070775112MW,-0.005067117837623098MW,0MW,"","","",""
2023-06-20T00:00:00-07:00 Los_Angeles,0MW,0.37874653208276465MW,9.184159873359734MW,0MW,0.7008867777870211MW,-0.00400459621611541MW,0MW,"","","",""
2023-06-21T00:00:00-07:00 Los_Angeles,0MW,0.3374594979933291MW,6.717228099351956MW,0MW,0.6179181061319456MW,-0.002221565835801205MW,0MW,"","","",""
2023-06-22T00:00:00-07:00 Los_Angeles,0MW,0.40121180752990765MW,4.954804486270857MW,0MW,0.6017849823225428MW,-0.0022819941259007866MW,0MW,"","","",""
2023-06-23T00:00:00-07:00 Los_Angeles,0MW,0.13861574066406185MW,3.363810277846124MW,0MW,0.6031233869368833MW,-0.0017067723753522537MW,0MW,"","","",""
2023-06-24T00:00:00-07:00 Los_Angeles,0MW,0.17577314948361297MW,4.256040554868956MW,0MW,0.6303625487963912MW,-0.0021725211192662962MW,0MW,"","","",""
2023-06-25T00:00:00-07:00 Los_Angeles,0MW,0.0656250009778887MW,4.040449088345523MW,0MW,0.6426222581575041MW,-0.002157234274919675MW,0MW,"","","",""
2023-06-26T00:00:00-07:00 Los_Angeles,0MW,0.04359027875785681MW,3.94051278669801MW,0MW,0.6423150975353743MW,-0.0014690568657695416MW,0MW,"","","",""
2023-06-27T00:00:00-07:00 Los_Angeles,0MW,0.1252557882737299MW,3.966960723764368MW,0MW,0.6497126484703687MW,-0.002556613723956817MW,0MW,"","","",""
2023-06-28T00:00:00-07:00 Los_Angeles,0MW,1.899565993005548MW,1.5004930899862234MW,0MW,0.60304940186027MW,-0.0019248024720784286MW,0MW,"","","",""
2023-06-29T00:00:00-07:00 Los_Angeles,0MW,2.951216509756115MW,0.3124074103174455MW,0MW,0.6022220252971681MW,-0.0022812326653567855MW,0MW,"","","",""
2023-06-30T00:00:00-07:00 Los_Angeles,0MW,2.5738125345083294MW,0.6772245487701838MW,0MW,0.5971477562506441MW,-0.002445653468081825MW,0MW,"","","",""
2023-07-01T00:00:00-07:00 Los_Angeles,0MW,0.20069907636450673MW,3.3989583617326353MW,0MW,0.5693249760402571MW,-0.0028787242777576065MW,0MW,"","","",""
2023-07-02T00:00:00-07:00 Los_Angeles,0MW,0.1983113438705914MW,2.9820729309817153MW,0MW,0.5606782518078882MW,-0.004208747384647419MW,0MW,"","","",""
2023-07-03T00:00:00-07:00 Los_Angeles,0MW,0.11137847379108684MW,3.9395787717374384MW,0MW,0.5723855805893737MW,-0.0046468029171491156MW,0MW,"","","",""
2023-07-04T00:00:00-07:00 Los_Angeles,0MW,0.10312500153668225MW,3.198495414853097MW,1.0270039395739634E-4MW,0.5790139393266981MW,-0.005142872844924029MW,0MW,"","","",""
2023-07-05T00:00:00-07:00 Los_Angeles,0MW,0.10095139041206695MW,2.597973417087837MW,0MW,0.5796827885618916MW,-0.006538669396023679MW,0MW,"","","",""
2023-07-06T00:00:00-07:00 Los_Angeles,0MW,0.020771990987489483MW,2.60162275760676MW,0MW,0.5987389477935655MW,-0.006846490830260641MW,0MW,"","","",""
2023-07-07T00:00:00-07:00 Los_Angeles,0MW,0.11862384512822179MW,2.8161331292738514MW,0.018746956859594564MW,0.5770897599071625MW,-0.01609778531322566MW,0MW,"","","",""
2023-07-08T00:00:00-07:00 Los_Angeles,0MW,0.22920833669844323MW,3.0212650950967017MW,0.004057984247790753MW,0.4914392732400059MW,-0.020787504837345396MW,0MW,"","","",""
2023-07-09T00:00:00-07:00 Los_Angeles,0MW,0.321657413482252MW,3.3760174046684477MW,0MW,0.5556989381848664MW,-0.00685958931636479MW,0MW,"","","",""
2023-07-10T00:00:00-07:00 Los_Angeles,0MW,0.2422337974641576MW,3.886450316449282MW,0MW,0.5854097091958479MW,-0.006253591558763421MW,0MW,"","","",""
2023-07-11T00:00:00-07:00 Los_Angeles,0MW,0.1806261577495132MW,3.5464873170024815MW,0MW,0.5942169815301895MW,-0.00702737787044801MW,0MW,"","","",""
2023-07-12T00:00:00-07:00 Los_Angeles,0MW,0.2628900501864135MW,2.94178941174324MW,0MW,0.608611368096123MW,-0.006081230365983477MW,0MW,"","","",""
2023-07-13T00:00:00-07:00 Los_Angeles,0MW,0.06333564902707521MW,3.2986366216700387MW,0MW,0.6598572772899988MW,-0.007462668133181675MW,0MW,"","","",""
2023-07-14T00:00:00-07:00 Los_Angeles,0MW,0.04553472251113918MW,2.806456050020125MW,0MW,1.0128363129048155MW,-0.008992322494224126MW,0MW,"","","",""
2023-07-15T00:00:00-07:00 Los_Angeles,0MW,0.16893750291990323MW,2.086931762472399MW,5.774499796744849E-4MW,0.5962449127933036MW,-0.006454629576385034MW,0MW,"","","",""
2023-07-16T00:00:00-07:00 Los_Angeles,0MW,0.10546527982861909MW,2.441493132307574MW,0.00469626095345019MW,0.6965677067637441MW,-0.009978877277010018MW,0MW,"","","",""
2023-07-17T00:00:00-07:00 Los_Angeles,0MW,0.13437500200234354MW,2.58546996615827MW,0.01164239299744925MW,0.6962946040762792MW,-0.01135216129154692MW,0MW,"","","",""
2023-07-18T00:00:00-07:00 Los_Angeles,0MW,0.05031597312462206MW,2.8512708488051532MW,0.028895209294973443MW,0.845042564141418MW,-0.01386034695153487MW,0MW,"","","",""
2023-07-19T00:00:00-07:00 Los_Angeles,0MW,0.05008564898338928MW,2.1602176117400327MW,0.033839301729040365MW,0.8524792001451932MW,-0.009748572043463355MW,0MW,"","","",""
2023-07-20T00:00:00-07:00 Los_Angeles,0MW,0.21663425951359655MW,1.7252222222024227MW,0.006291918140050256MW,1.0814805159138308MW,-0.014408756745979193MW,0MW,"","","",""
2023-07-21T00:00:00-07:00 Los_Angeles,0MW,0.16100000364964623MW,2.0293611649161685MW,0.02244424824493763MW,1.1333649050265MW,-0.014047763252165165MW,0MW,"","","",""
2023-07-22T00:00:00-07:00 Los_Angeles,0MW,0.053484954292523784MW,2.041267403205512MW,0.02569403505529205MW,1.1341415122316936MW,-0.013167252932261257MW,0MW,"","","",""
2023-07-23T00:00:00-07:00 Los_Angeles,0MW,0.06109953762790946MW,1.8321817272937753MW,0.025588336294377862MW,1.162081643939018MW,-0.012593365555706743MW,0MW,"","","",""
2023-07-24T00:00:00-07:00 Los_Angeles,0MW,0.11422222426368131MW,5.272253565117716MW,0.017069827938131412MW,1.1107082791378105MW,-0.01814390436306389MW,0MW,"","","",""
2023-07-25T00:00:00-07:00 Los_Angeles,0MW,0.1564363443086579MW,5.206060256237784MW,0.015949914042822557MW,1.1106300567111203MW,-0.015297235639688246MW,0MW,"","","",""
2023-07-26T00:00:00-07:00 Los_Angeles,0MW,0.12287731699490298MW,3.727456069478282MW,0.021992220755312996MW,1.1099127777865918MW,-0.01658974415881352MW,0MW,"","","",""
2023-07-27T00:00:00-07:00 Los_Angeles,0MW,0.060989584328813684MW,2.971959537107636MW,0.024603850074527145MW,1.1490895316073741MW,-0.01843738527451124MW,0MW,"","","",""
2023-07-28T00:00:00-07:00 Los_Angeles,0MW,0.08353704002168445MW,2.5493935551121827MW,0.03697851608233543MW,1.1413025372033636MW,-0.018168724437903922MW,0MW,"","","",""
2023-07-29T00:00:00-07:00 Los_Angeles,0MW,0.041650463610335635MW,2.3504433389608237MW,0.0268670656255886MW,1.133344831857141MW,-0.015985296890398282MW,0MW,"","","",""
2023-07-30T00:00:00-07:00 Los_Angeles,0MW,0.6196898190411566MW,2.498400489460608MW,0.026348919128597322MW,1.1567020437990618MW,-0.016591869941395186MW,0MW,"","","",""
2023-07-31T00:00:00-07:00 Los_Angeles,0MW,0.16627546631782833MW,3.3678368733781907MW,0.020968220894347824MW,0.47324186750411723MW,-0.021778761495827182MW,0MW,"","","",""
2023-08-01T00:00:00-07:00 Los_Angeles,0MW,0.21503588271896457MW,3.4209560534909924MW,0.015231636226639641MW,0.3989882233410243MW,-0.02315785887375152MW,0MW,"","","",""
2023-08-02T00:00:00-07:00 Los_Angeles,0MW,0.07189814947476542MW,2.5945833728338283MW,0.013059152194715958MW,0.9052003862996177MW,-0.009827503373445423MW,0MW,"","","",""
2023-08-03T00:00:00-07:00 Los_Angeles,0MW,0.010416666821887096MW,2.419601879986348MW,8.325295629118853E-4MW,1.2154829889798051MW,-0.00784118542408881MW,0MW,"","","",""
2023-08-04T00:00:00-07:00 Los_Angeles,0MW,0.09062500135041773MW,2.3494294287623076MW,6.357840482249028E-4MW,1.165397692615235MW,-0.008290074697773283MW,0MW,"","","",""
2023-08-05T00:00:00-07:00 Los_Angeles,0MW,0.021631944965985087MW,2.2103460934344263MW,0MW,1.1308799982705597MW,-0.013809608496052943MW,0MW,"","","",""
2023-08-06T00:00:00-07:00 Los_Angeles,0MW,0.22396065110151MW,2.1889653167370016MW,0MW,1.1884112323227314MW,-0.0139400865106533MW,0MW,"","","",""
2023-08-07T00:00:00-07:00 Los_Angeles,0MW,0.2029224574313223MW,2.2176505045827337MW,0MW,1.2020455923248772MW,-0.014532320046176512MW,0MW,"","","",""
2023-08-08T00:00:00-07:00 Los_Angeles,0MW,0.03645833387660483MW,2.570745431304116MW,9.636089923030038E-6MW,0.792277952559568MW,-0.0057005394681052856MW,0MW,"","","",""
2023-08-09T00:00:00-07:00 Los_Angeles,0MW,0.038421296706354184MW,3.376071773761952MW,4.784817065228708E-5MW,0.5729967953319907MW,-0.001486142044692921MW,0MW,"","","",""
2023-08-10T00:00:00-07:00 Los_Angeles,0MW,0.13358680808416534MW,2.9116863977067458MW,4.784817065228708E-5MW,0.5796478354958475MW,-0.006879125263973643MW,0MW,"","","",""
2023-08-11T00:00:00-07:00 Los_Angeles,0MW,0.1980682917218655MW,2.9314572065682323MW,4.784817065228708E-5MW,0.5705572494374658MW,-0.011282835113686612MW,0MW,"","","",""
2023-08-12T00:00:00-07:00 Los_Angeles,0MW,0.010359953714241445MW,2.2061771230779037MW,4.784817065228708E-5MW,0.5365218816118108MW,-0.01384175682000609MW,0MW,"","","",""
2023-08-13T00:00:00-07:00 Los_Angeles,0MW,0.11072916831665983MW,2.085774331619894MW,4.784817065228708E-5MW,0.5346340451748284MW,-0.014387774177723458MW,0MW,"","","",""
2023-08-14T00:00:00-07:00 Los_Angeles,0MW,0.23812037167044497MW,3.2927083895162297MW,4.784817065228708E-5MW,0.5799380648560409MW,-0.009652621890482906MW,0MW,"","","",""
2023-08-15T00:00:00-07:00 Los_Angeles,0.2609537072941941MW,0.07670254751755337MW,2.5716759043545636MW,4.784817065228708E-5MW,0.589526959417595MW,-0.0018606099434287494MW,0MW,"","","",""
2023-08-16T00:00:00-07:00 Los_Angeles,0.6256539451874173MW,0.19301389261054014MW,2.043718791204005MW,4.784817065228708E-5MW,0.5693512781198933MW,-0.00305888065728747MW,0MW,"","","",""
2023-08-17T00:00:00-07:00 Los_Angeles,0.9590740818037927MW,0.07812500116415322MW,1.5919780314029022MW,4.784817065228708E-5MW,0.5754904184814679MW,-0.006435610990997196MW,0MW,"","","",""
2023-08-18T00:00:00-07:00 Los_Angeles,1.1508703816915793MW,0MW,3.3484954104673434MW,4.784817065228708E-5MW,0.5776456170901654MW,-0.003888249212347243MW,0MW,"","","",""
2023-08-19T00:00:00-07:00 Los_Angeles,1.8155625292608792MW,0MW,2.7545127749023095MW,4.784817065228708E-5MW,0.5567300762567255MW,-0.00268238457869706MW,0MW,"","","",""
2023-08-20T00:00:00-07:00 Los_Angeles,4.007660964066164MW,0MW,1.1794109016067036MW,4.784817065228708E-5MW,0.5682309196827313MW,-0.005636314583373153MW,0MW,"","","",""
2023-08-21T00:00:00-07:00 Los_Angeles,0.3075219960670263MW,0MW,4.775590329083305MW,2.226269051182802E-5MW,0.6011680412485644MW,-0.003512383484929968MW,0MW,"","","",""
2023-08-22T00:00:00-07:00 Los_Angeles,0.13314352041593303MW,0MW,4.276482658424862MW,0MW,0.5939439239401232MW,-0.004609960313246121MW,0MW,"","","",""
2023-08-23T00:00:00-07:00 Los_Angeles,0.2630775497635585MW,0MW,4.6323947217839745MW,0MW,0.6043270034191233MW,-0.005176100716602783MW,0MW,"","","",""
2023-08-24T00:00:00-07:00 Los_Angeles,0.28196644131801335MW,0MW,4.728672519820156MW,0MW,0.608885467424299MW,-0.005888599451282062MW,0MW,"","","",""
2023-08-25T00:00:00-07:00 Los_Angeles,0.0989583348079274MW,0MW,3.1727708769368905MW,0MW,0.5983090229194475MW,-0.015519530538262593MW,0MW,"","","",""
2023-08-26T00:00:00-07:00 Los_Angeles,0.4683182927431469MW,0MW,2.975821809529293MW,0MW,0.5564666083662045MW,-0.017538234300445765MW,0MW,"","","",""
2023-08-27T00:00:00-07:00 Los_Angeles,0.20262500219219534MW,0MW,2.559680625168537MW,0MW,0.5546841829828919MW,-0.020175609815244876MW,0MW,"","","",""
2023-08-28T00:00:00-07:00 Los_Angeles,0.23690625396876216MW,0MW,2.948292840553655MW,0MW,0.597678928193119MW,0.1314893061201372MW,0MW,"","","",""
2023-08-29T00:00:00-07:00 Los_Angeles,0.3102777858501024MW,0.013194444444444444MW,5.959177172951123MW,2.165702068143421E-4MW,0.5945797435884124MW,0.24842668955093605MW,0.048258871502346465MW,"","","",""
2023-08-30T00:00:00-07:00 Los_Angeles,0.2575995403746384MW,0.016527777910232543MW,4.552834558727013MW,2.1411973638115104E-4MW,0.592548239382191MW,0.22883008619546205MW,0.04942289872301949MW,"","","",""
2023-08-31T00:00:00-07:00 Los_Angeles,0.2438796349361332MW,0.0012499999668863085MW,4.6398762696126MW,2.1140432606140774E-4MW,0.5967827960131348MW,0.2770533482138827MW,0.1586051411098904MW,"","","",""
2023-09-01T00:00:00-07:00 Los_Angeles,0.17962500222898262MW,0.013194444444444444MW,4.041229266411175MW,6.119598738021321E-4MW,0.5849392220750451MW,0.2643295982852577MW,0.04891566397967161MW,"","","",""
2023-09-02T00:00:00-07:00 Los_Angeles,0.26491667052834394MW,0MW,3.533731505514847MW,2.1219907535447016E-4MW,0.563162539100481MW,0.2371036108924697MW,0.0846076700422499MW,"","","",""
2023-09-03T00:00:00-07:00 Los_Angeles,0.27796643812968225MW,0.011805555555555555MW,4.0815833964185035MW,4.096621199062577E-4MW,0.5651000724788062MW,0.24256138840759248MW,0.15210936731762356MW,"","","",""
2023-09-04T00:00:00-07:00 Los_Angeles,0.37968518799498535MW,0MW,5.295711924130857MW,2.2491512613164054E-4MW,0.5805481480917443MW,0.18171508344554288MW,0.07600813971625434MW,"","","",""
2023-09-05T00:00:00-07:00 Los_Angeles,1.245655117731938MW,0MW,4.483442194153453MW,0MW,0.6050498708413431MW,0.18371065726279526MW,0MW,"","","",""
2023-09-06T00:00:00-07:00 Los_Angeles,2.498223437704836MW,0MW,3.131816007019089MW,3.871369279093212E-4MW,0.6001015746349868MW,0.2936885197553782MW,0MW,"","","",""
2023-09-07T00:00:00-07:00 Los_Angeles,2.17760073846206MW,0MW,3.4442975124521866MW,0MW,0.6081362072385296MW,0.280011895733575MW,0MW,"","","",""
2023-09-08T00:00:00-07:00 Los_Angeles,5.064356548422086MW,0MW,0.6493368192051572MW,0MW,0.6006384913257701MW,0.24451314306093583MW,0MW,"","","",""
2023-09-09T00:00:00-07:00 Los_Angeles,2.8498541954097654MW,0MW,0.9909884278991914MW,4.1821438612209424E-4MW,0.571528069012695MW,0.2416811392952998MW,0MW,"","","",""
2023-09-10T00:00:00-07:00 Los_Angeles,2.689397038610445MW,0MW,0.007822916977521447MW,4.2921281419694424E-4MW,0.5644972138355177MW,0.24780792163478MW,0MW,"","","",""
2023-09-11T00:00:00-07:00 Los_Angeles,2.8912488817858204MW,0MW,1.0098970095148414MW,4.0447349763578835E-4MW,0.6207400746001966MW,0.2619982032867693MW,0MW,"","","",""
2023-09-12T00:00:00-07:00 Los_Angeles,3.422303283174557MW,0MW,2.5220636885718406MW,0MW,0.6383716840648811MW,0.3169966232445504MW,0MW,"","","",""
2023-09-13T00:00:00-07:00 Los_Angeles,0.35290856990031894MW,0MW,5.414691092007692MW,5.921783546606699E-4MW,0.6127310158878014MW,0.2564477994003231MW,0MW,"","","",""
2023-09-14T00:00:00-07:00 Los_Angeles,0.3122060227444982MW,0MW,5.46083572746013MW,6.893697192383654E-4MW,0.582612412809222MW,0.2749576018088395MW,0MW,"","","",""
2023-09-15T00:00:00-07:00 Los_Angeles,0.525203716038916MW,0MW,4.70551858928158MW,8.230109492109881E-4MW,0.7391431961640561MW,0.20293841398846704MW,0MW,"","","",""
2023-09-16T00:00:00-07:00 Los_Angeles,0.31743287534815157MW,0MW,4.651057938698643MW,0MW,1.1346451044082642MW,-3.088675148319453E-4MW,0MW,"","","",""
2023-09-17T00:00:00-07:00 Los_Angeles,0.3979259283259442MW,0MW,5.863898259213677MW,0MW,1.1346451044082642MW,-3.088675148319453E-4MW,0MW,"","","",""
2023-09-18T00:00:00-07:00 Los_Angeles,0.3946713057066384MW,0MW,8.223041817808046MW,0.00324884145003226MW,0.7795432919200075MW,0.1112146043067494MW,0MW,"","","",""
2023-09-19T00:00:00-07:00 Los_Angeles,1.4228055719250847MW,0MW,8.775316116611167MW,0.024428085438557907MW,0.19852402884824646MW,0.27611202074007835MW,0MW,"","","",""
2023-09-20T00:00:00-07:00 Los_Angeles,2.4501910120030628MW,0MW,6.800766323159483MW,0.014321646135714317MW,0.30680276243539456MW,0.26526705434338904MW,0MW,"","","",""
2023-09-21T00:00:00-07:00 Los_Angeles,0.9328009393128256MW,0MW,7.7600892702103845MW,0MW,0.6007634062816699MW,0.2892817462691003MW,0MW,"","","",""
2023-09-22T00:00:00-07:00 Los_Angeles,0.33592130254885116MW,0MW,6.16857880150623MW,0MW,0.6947268662367153MW,0.2591053943887366MW,0MW,"","","",""
2023-09-23T00:00:00-07:00 Los_Angeles,0.38422917393812284MW,0MW,7.671167972598362MW,5.106821966667969E-4MW,0.5638536668630938MW,0.3113757150403343MW,0MW,"","","",""
2023-09-24T00:00:00-07:00 Los_Angeles,0.32701042150414594MW,0MW,8.411547611623451MW,0MW,0.5571535756452769MW,0.2687605616909073MW,0MW,"","","",""
2023-09-25T00:00:00-07:00 Los_Angeles,0.353498847889369MW,0MW,9.611154141205324MW,0MW,0.6069979433646361MW,0.316068086359236MW,0MW,"","","",""
2023-09-26T00:00:00-07:00 Los_Angeles,0.23754745705449884MW,0.030450232018613143MW,9.867614773914779MW,0MW,0.5938567125003924MW,0.29737912592906035MW,0MW,"","","",""
2023-09-27T00:00:00-07:00 Los_Angeles,0MW,0.08020833452853064MW,11.908713158403382MW,0.001907935669603628MW,0.920113474090618MW,0.22902653642417561MW,0MW,"","","",""
2023-09-28T00:00:00-07:00 Los_Angeles,0MW,0.10000000149011612MW,11.690243237647739MW,3.062195707267771E-4MW,0.9148994256673308MW,0.15515892455166777MW,0MW,"","","",""
2023-09-29T00:00:00-07:00 Los_Angeles,0MW,0.10913889098998714MW,12.85833581674429MW,0MW,0.7875322673931999MW,0.1719847751443366MW,0MW,"","","",""
2023-09-30T00:00:00-07:00 Los_Angeles,0MW,1.1693854355649087MW,9.96612170086966MW,0MW,0.6472596498903023MW,0.1879674835768701MW,0MW,"","","",""
2023-10-01T00:00:00-07:00 Los_Angeles,0MW,0.06145833424913387MW,10.03558815422985MW,0.1782272514642358MW,0.7064361142449308MW,0.18480770543424627MW,0MW,"","","",""
2023-10-02T00:00:00-07:00 Los_Angeles,0MW,1.666152808192204MW,10.666152949504278MW,0.9213030759034748MW,0.5050185885909981MW,0.19450413096476252MW,0MW,"","","",""
2023-10-03T00:00:00-07:00 Los_Angeles,0MW,6.040272073005496MW,4.433950313434299MW,1.882160033677463MW,0.8055422084634271MW,0.18089047905540584MW,0MW,"","","",""
2023-10-04T00:00:00-07:00 Los_Angeles,0MW,8.047634403700076MW,0.40427894154632527MW,2.8702946088407875MW,1.1023119945865543MW,0.18695680507355264MW,0MW,"","","",""
2023-10-05T00:00:00-07:00 Los_Angeles,0MW,7.732875185324638MW,0.3904652841078739MW,2.1093292592169237MW,1.1494435337861937MW,0.19255000673648384MW,0MW,"","","",""
2023-10-06T00:00:00-07:00 Los_Angeles,0MW,6.002701496757842MW,0.2762303266486291MW,2.7341426371645055MW,0.9618506482415138MW,0.13189425265429433MW,0MW,"","","",""
2023-10-07T00:00:00-07:00 Los_Angeles,0MW,3.1842998561144094MW,0.7105370410491229MW,2.458097277336097MW,0.005663873053789653MW,-0.005721470813215194MW,0MW,"","","",""
2023-10-08T00:00:00-07:00 Los_Angeles,0MW,2.882366925248255MW,0.9171122836661354MW,2.376888353078178MW,0.005699217843357472MW,-0.006611445208869151MW,0MW,"","","",""
2023-10-09T00:00:00-07:00 Los_Angeles,0MW,5.253774410221313MW,0.27356597683927114MW,2.8244790467454344MW,0.0057012668209305666MW,-0.027052062990454335MW,0MW,"","","",""
2023-10-10T00:00:00-07:00 Los_Angeles,0MW,9.291008274426028MW,2.096851894439854MW,2.729388990704383MW,0.00542378622695752MW,-0.028145247552957806MW,0MW,"","","",""
2023-10-11T00:00:00-07:00 Los_Angeles,0MW,9.517552277158803MW,0.21982291815888688MW,2.7623650573690726MW,0.0053935173071093MW,-0.01665455030484332MW,0MW,"","","",""
2023-10-12T00:00:00-07:00 Los_Angeles,0MW,5.461710744691598MW,4.122821821771234MW,3.5475845290168575MW,0.0054020857496652796MW,-0.01734113515380563MW,0MW,"","","",""
2023-10-13T00:00:00-07:00 Los_Angeles,0MW,0.76069561643319MW,7.444567244334357MW,3.0984536423299596MW,0.005394479545734446MW,-0.019307787573456556MW,0MW,"","","",""
2023-10-14T00:00:00-07:00 Los_Angeles,0MW,0.24117361706672924MW,6.392564935973949MW,3.618536716517474MW,0.005431283608130698MW,-0.018698653206229203MW,0MW,"","","",""
2023-10-15T00:00:00-07:00 Los_Angeles,0MW,0.19755671490570187MW,7.467091547664668MW,2.34701846671032MW,0.005558164709428737MW,-0.015640858832436304MW,0MW,"","","",""
2023-10-16T00:00:00-07:00 Los_Angeles,0MW,0.5954606559468192MW,8.984053383116374MW,2.3836452320176695MW,0.005358250160093627MW,-0.017104415882689256MW,0MW,"","","",""
2023-10-17T00:00:00-07:00 Los_Angeles,0MW,1.7640231735505925MW,9.91947356169974MW,4.094764453757692MW,0.005287886535774709MW,-0.02195347901175005MW,0MW,"","","",""
2023-10-18T00:00:00-07:00 Los_Angeles,5.392490826529901MW,1.991444479006997MW,4.389248910750761MW,3.8029299056999117MW,0.005389357279960272MW,-0.023373470990918573MW,0MW,"","","",""
2023-10-19T00:00:00-07:00 Los_Angeles,4.425757011279152MW,3.7166111795929337MW,0.05386689868738392MW,3.2716405103976522MW,0.3559457010363178MW,0.0877130503611692MW,0MW,"","","",""
2023-10-20T00:00:00-07:00 Los_Angeles,11.091024473110837MW,0.29057176117630057MW,0MW,2.3369146493077264MW,1.1565606011043001MW,0.1833444517894678MW,0MW,"","","",""
